gameid,teamSize,forts,duration_s,runcount,winner,rock_final,paper_final,scissors_final,rock_conversions,paper_conversions,scissors_conversions,rock_mode_HUNT,rock_mode_DEFEND,rock_mode_REGROUP,rock_mode_SCATTER,paper_mode_HUNT,paper_mode_DEFEND,paper_mode_REGROUP,paper_mode_SCATTER,scissors_mode_HUNT,scissors_mode_DEFEND,scissors_mode_REGROUP,scissors_mode_SCATTER,total_conversions,wipe_risk_total,wipe_risk_rock,wipe_risk_paper,wipe_risk_scissors,winner_had_fear_at_end,winner_prey_left,fort_near_wins,fort_cover_wins,fort_near_losses,fort_cover_losses,overcrowd_events,avg_pack_density,avg_flank_imbalance,endgame_frames,endgame_seconds,endgame_prey_start,endgame_split_events,endgame_simultaneous,VISION_FAR,NEAR_TARGET_AGGRO,CLUSTER_BONUS,FEAR_CLOSE_MULT,SCATTER_COUNT_THRESHOLD,TARGET_LOCK_TTL,HUNT_ADVANTAGE,COHESION_WEIGHT,PACK_HUNT_MULT,FINISH_BONUS,ESCAPE_BONUS_WEIGHT,FEAR_POP_SCALE
969f689c-2889-40ff-b4dc-d8d928b71bd1,7,9,32.62,1957,ROCK,27,0,0,43,25,34,0.429,0.097,0.184,0.291,0.469,0.122,0.349,0.059,0.477,0.0,0.202,0.321,102,1,0,0,1,0,0,35,54,42,56,86,8.38,0.001,497,8.28,25,0,13,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b9471785-72ce-41b4-9794-3e21cf240e71,17,5,179.82,10789,SCISSORS,0,0,21,142,149,156,0.586,0.014,0.087,0.313,0.464,0.012,0.056,0.468,0.576,0.02,0.052,0.351,447,1,0,1,0,0,0,82,256,99,264,293,4.92,0.013,544,9.07,17,0,13,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f48af7f6-cba2-401f-8f70-0b1282517310,8,8,29.37,1762,SCISSORS,0,0,51,43,60,77,0.496,0.025,0.467,0.011,0.34,0.082,0.334,0.244,0.569,0.042,0.314,0.074,180,1,0,1,0,0,0,62,137,58,136,170,11.71,0.006,422,7.03,35,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9a10ac25-d6a0-44c8-8aab-89e68d270489,14,5,102.63,6158,PAPER,0,24,0,89,97,81,0.666,0.005,0.092,0.237,0.487,0.044,0.086,0.383,0.468,0.037,0.144,0.351,267,1,1,0,0,0,0,64,155,64,155,199,6.0,0.012,468,7.8,15,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5af42926-13ca-4d77-8960-176bf304c91c,11,6,122.05,7323,SCISSORS,0,0,42,213,227,241,0.771,0.065,0.145,0.018,0.562,0.163,0.071,0.203,0.466,0.185,0.066,0.283,681,1,0,1,0,0,0,158,382,158,386,615,9.49,0.007,743,12.38,41,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e55758da-2d98-4a5d-b850-407591c1c699,7,6,68.17,4090,PAPER,0,33,0,91,102,80,0.685,0.039,0.138,0.138,0.548,0.119,0.13,0.204,0.509,0.147,0.203,0.142,273,1,1,0,0,0,0,76,214,86,217,232,7.39,0.009,480,8.0,28,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3b90f7a8-0f5b-401c-9b62-979f96ea77bb,9,5,53.62,3217,PAPER,0,21,0,41,48,34,0.464,0.0,0.175,0.36,0.53,0.02,0.165,0.286,0.537,0.0,0.269,0.194,123,1,1,0,0,0,0,30,67,35,71,94,5.51,0.003,507,8.45,19,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
483bee68-f046-419e-947c-c4bd74e72ae1,19,8,113.22,6793,SCISSORS,0,0,27,130,139,148,0.584,0.01,0.096,0.31,0.45,0.036,0.079,0.435,0.539,0.137,0.074,0.251,417,1,0,1,0,0,0,134,292,143,290,332,6.99,0.01,268,4.47,19,0,21,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
058f72a6-286e-4b06-b655-1a83b571b323,12,4,44.8,2688,ROCK,57,0,0,151,113,132,0.626,0.099,0.178,0.097,0.39,0.11,0.284,0.216,0.537,0.08,0.191,0.191,396,1,0,0,1,0,0,57,261,67,256,380,12.53,0.005,423,7.05,53,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8caaf4f6-e49d-45c3-80ba-0806de861661,9,6,39.12,2347,PAPER,0,36,0,44,56,32,0.485,0.047,0.223,0.245,0.366,0.111,0.209,0.315,0.626,0.06,0.3,0.015,132,0,0,0,0,0,0,33,67,41,63,116,8.17,0.014,362,6.03,25,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
94ce7afa-09cd-4972-abb1-bb8064c658cb,16,10,136.43,8186,ROCK,27,0,0,196,178,187,0.741,0.016,0.054,0.188,0.65,0.037,0.089,0.224,0.643,0.06,0.059,0.238,561,1,0,0,1,0,0,211,507,266,509,452,6.27,0.015,461,7.68,17,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1bec123b-992d-4619-9c51-18c0add90871,8,8,39.57,2374,PAPER,0,48,0,80,96,64,0.539,0.063,0.227,0.171,0.463,0.095,0.213,0.229,0.52,0.137,0.295,0.048,240,1,1,0,0,0,0,56,171,61,169,217,9.69,0.004,339,5.65,41,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
af1bd286-48ca-41e4-bd1c-872487b8b0e8,15,4,66.25,3975,PAPER,0,24,0,58,66,50,0.533,0.006,0.143,0.317,0.562,0.018,0.153,0.267,0.517,0.0,0.209,0.274,174,1,1,0,0,0,0,22,90,28,86,129,6.14,0.011,470,7.83,22,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
33f74ffa-c5f6-434d-8637-f66aca22bafb,17,10,34.7,2082,ROCK,45,0,0,76,46,61,0.724,0.022,0.187,0.067,0.523,0.05,0.257,0.17,0.664,0.079,0.204,0.053,183,1,0,0,1,0,0,40,150,47,151,171,10.44,0.008,277,4.62,9,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
26199e45-e57b-45a2-8785-77b9e20e8287,9,9,45.07,2704,SCISSORS,0,0,51,99,116,133,0.477,0.139,0.237,0.148,0.564,0.139,0.205,0.092,0.59,0.089,0.192,0.129,348,1,0,1,0,0,0,114,261,126,262,329,12.09,0.007,229,3.82,14,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ecb87391-d563-495b-90db-76dc1885f5a0,7,8,68.17,4090,SCISSORS,0,0,27,70,79,88,0.438,0.007,0.203,0.352,0.533,0.031,0.15,0.286,0.548,0.015,0.142,0.296,237,1,0,1,0,0,0,57,182,58,177,200,7.77,0.009,430,7.17,18,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
eb03fd15-0525-4e27-bbd5-11a9491ffda6,15,10,25.4,1524,PAPER,0,21,0,18,25,11,0.367,0.01,0.37,0.252,0.525,0.0,0.348,0.128,0.459,0.0,0.413,0.128,54,1,1,0,0,0,0,26,42,22,43,38,5.56,0.015,254,4.23,5,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a01541ea-4a38-4c25-886d-5a190f0c1d84,20,8,17.68,1061,SCISSORS,0,0,45,1,16,31,0.302,0.038,0.561,0.099,0.434,0.005,0.439,0.123,0.594,0.0,0.406,0.0,48,1,0,1,0,0,0,10,31,10,31,47,10.65,0.0,256,4.27,11,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
755e4451-8de4-47e7-97a2-aa27637d459d,11,5,62.43,3746,SCISSORS,0,0,60,189,209,229,0.594,0.029,0.191,0.186,0.541,0.112,0.121,0.226,0.668,0.203,0.112,0.017,627,1,0,1,0,0,0,83,445,96,448,603,13.93,0.005,351,5.85,31,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0462653e-30a8-4323-bcaa-a99fa76612bb,19,4,74.53,4472,ROCK,33,0,0,97,75,86,0.663,0.03,0.096,0.211,0.411,0.083,0.14,0.366,0.793,0.067,0.104,0.036,258,1,0,0,1,0,0,42,182,41,180,220,7.84,0.014,297,4.95,21,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b93dd2f9-91ed-4f61-b597-bc45db118908,14,7,65.08,3905,SCISSORS,0,0,57,153,172,191,0.616,0.092,0.223,0.069,0.524,0.049,0.133,0.294,0.458,0.207,0.124,0.21,516,1,0,1,0,0,0,156,403,162,402,481,12.52,0.007,515,8.58,52,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9e987856-b3c8-4ea5-829b-c019ca0d8564,11,4,97.62,5857,SCISSORS,0,0,42,160,174,188,0.806,0.046,0.1,0.048,0.626,0.185,0.08,0.108,0.753,0.104,0.074,0.068,522,1,0,1,0,0,0,64,381,87,378,481,9.72,0.011,202,3.37,16,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2bc397aa-786c-4a78-8b9a-e01fe767abfb,5,6,45.8,2748,ROCK,33,0,0,75,53,64,0.789,0.075,0.136,0.0,0.544,0.013,0.235,0.209,0.442,0.075,0.149,0.335,192,1,0,0,1,0,0,60,165,66,164,170,8.47,0.017,408,6.8,17,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ab754ebc-9a33-4a57-8c76-095628fe7faf,8,8,23.4,1404,SCISSORS,0,0,15,9,14,19,0.409,0.0,0.416,0.174,0.402,0.0,0.345,0.253,0.356,0.0,0.32,0.324,42,1,0,1,0,0,0,14,27,15,25,28,5.0,0.012,304,5.07,9,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
7282b482-cc0e-4317-bb36-18b95b2fc1b8,10,8,37.47,2248,SCISSORS,0,0,24,28,36,44,0.496,0.0,0.287,0.218,0.436,0.0,0.24,0.324,0.556,0.038,0.224,0.182,108,1,0,1,0,0,0,25,71,31,74,92,7.79,0.009,253,4.22,17,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
95fc6f17-75a3-46f7-b68e-ff3d2cfadd72,5,9,27.3,1638,SCISSORS,0,0,30,19,29,39,0.39,0.058,0.335,0.216,0.488,0.034,0.308,0.171,0.466,0.046,0.287,0.201,87,1,0,1,0,0,0,33,61,29,61,71,7.69,0.01,238,3.97,8,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1d478e4b-06df-482f-afc0-e940f64834eb,15,8,22.92,1375,ROCK,15,0,0,13,3,8,0.396,0.0,0.382,0.222,0.207,0.0,0.607,0.185,0.393,0.0,0.407,0.2,24,1,0,0,1,0,0,11,8,11,6,12,4.21,0.017,495,8.25,13,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
6a09749c-1d6d-4ca2-a005-668d3a01544c,17,4,24.78,1487,ROCK,45,0,0,45,15,30,0.604,0.034,0.255,0.107,0.339,0.04,0.523,0.097,0.477,0.0,0.279,0.245,90,1,0,0,1,0,0,18,35,16,32,87,10.64,0.01,517,8.62,30,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
920dbcb8-55e7-40ed-9849-d44f35264ce3,17,4,33.1,1986,PAPER,0,51,0,57,74,40,0.463,0.068,0.224,0.244,0.521,0.076,0.207,0.196,0.602,0.038,0.353,0.008,171,0,0,0,0,0,0,20,102,25,97,162,10.95,0.009,426,7.1,38,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0a5881b1-58d3-4265-a94f-d8cefc3fa5ed,16,10,22.35,1341,SCISSORS,0,0,51,37,54,71,0.44,0.026,0.425,0.108,0.511,0.063,0.336,0.09,0.5,0.011,0.31,0.179,162,1,0,1,0,0,0,51,120,53,123,153,12.48,0.007,251,4.18,28,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
6ab30cda-44c0-4d39-957e-c601c08e9712,10,7,64.93,3896,PAPER,0,48,0,151,167,135,0.761,0.083,0.107,0.049,0.565,0.248,0.098,0.09,0.475,0.213,0.155,0.157,453,1,1,0,0,0,0,101,378,111,377,421,10.51,0.01,286,4.77,30,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3e4f5f02-4f0a-4d97-919a-41318f91a412,11,6,118.08,7085,PAPER,0,30,0,172,182,162,0.625,0.076,0.058,0.241,0.523,0.076,0.053,0.348,0.711,0.068,0.085,0.135,516,1,1,0,0,0,0,146,332,158,333,446,8.01,0.013,330,5.5,23,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
84510f28-c8fe-4b93-8d7a-01b1d69e80e6,14,5,27.25,1635,SCISSORS,0,0,33,33,44,55,0.56,0.0,0.41,0.031,0.511,0.08,0.315,0.095,0.471,0.064,0.294,0.171,132,1,0,1,0,0,0,22,71,29,69,116,10.01,0.005,365,6.08,24,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
53f4308b-8da2-4416-86d3-30a4dc2869a6,13,10,100.63,6038,SCISSORS,0,0,42,205,219,233,0.803,0.056,0.121,0.02,0.654,0.136,0.088,0.123,0.721,0.156,0.082,0.041,657,1,0,1,0,0,0,231,608,266,606,599,9.0,0.012,328,5.47,23,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3fb771e8-ab2d-47a1-80ad-b832aea7c370,8,6,47.43,2846,ROCK,39,0,0,150,124,137,0.641,0.056,0.146,0.156,0.624,0.028,0.232,0.116,0.633,0.062,0.158,0.148,411,1,0,0,1,0,0,146,324,159,320,397,10.34,0.002,406,6.77,34,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ff841b77-4c8e-4427-a38b-5b23c4a938b6,7,7,30.95,1857,SCISSORS,0,0,24,18,26,34,0.535,0.0,0.438,0.027,0.446,0.0,0.285,0.269,0.618,0.0,0.266,0.116,78,1,0,1,0,0,0,20,39,25,40,61,5.85,0.008,477,7.95,17,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c399d6dd-e33e-4198-a16c-ee968ee391bf,11,9,37.88,2273,PAPER,0,21,0,24,31,17,0.343,0.0,0.244,0.413,0.431,0.0,0.248,0.321,0.514,0.009,0.398,0.079,72,1,1,0,0,0,0,20,33,28,39,49,5.51,0.002,513,8.55,20,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
32259d2a-cb17-4708-ac0f-ea9671593f07,5,7,134.15,8049,SCISSORS,0,0,33,287,298,309,0.498,0.057,0.119,0.327,0.636,0.134,0.066,0.164,0.711,0.101,0.062,0.126,894,1,0,1,0,0,0,324,735,367,737,808,8.93,0.003,619,10.32,31,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5c8ab99b-8124-4593-9ffe-7a8633d4f7b5,5,10,57.98,3479,SCISSORS,0,0,15,24,29,34,0.205,0.0,0.26,0.534,0.609,0.0,0.158,0.233,0.361,0.0,0.148,0.491,87,1,0,1,0,0,0,24,56,32,55,41,3.95,0.001,504,8.4,13,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1df6fa14-08b0-4ba4-a9fc-618d53c930ca,17,4,27.63,1658,SCISSORS,0,0,15,7,12,17,0.211,0.0,0.401,0.389,0.599,0.0,0.274,0.127,0.569,0.0,0.253,0.178,36,1,0,1,0,0,0,8,5,6,5,29,5.33,0.0,428,7.13,12,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
730d9305-6b8a-4861-a953-2d3a1d6fa9fa,18,6,30.68,1841,PAPER,0,51,0,58,75,41,0.511,0.062,0.283,0.144,0.543,0.125,0.264,0.068,0.359,0.065,0.427,0.149,174,1,1,0,0,0,0,37,113,46,112,164,12.1,0.001,436,7.27,44,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
299dd522-2fc7-4669-a9d5-1855cd7142e2,8,9,28.62,1717,SCISSORS,0,0,54,51,69,87,0.529,0.026,0.427,0.017,0.573,0.0,0.265,0.163,0.573,0.064,0.244,0.119,207,1,0,1,0,0,0,64,128,62,129,202,12.02,0.004,447,7.45,52,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d9f48f3c-a04d-4ff7-953a-265fa702f407,5,5,66.18,3971,PAPER,0,24,0,76,84,68,0.635,0.069,0.14,0.156,0.631,0.0,0.131,0.238,0.486,0.0,0.203,0.311,228,1,1,0,0,0,0,35,133,38,134,180,6.4,0.009,476,7.93,22,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1f718610-d8a9-444d-b4c5-5ae354b312f8,20,4,25.58,1535,SCISSORS,0,0,15,4,9,14,0.423,0.0,0.414,0.163,0.492,0.0,0.332,0.176,0.368,0.0,0.309,0.322,27,1,0,1,0,0,0,2,11,4,11,17,4.74,0.0,310,5.17,9,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0f45b1de-0d02-451b-8bbf-858c4215a919,5,9,31.68,1901,PAPER,0,60,0,89,109,69,0.547,0.034,0.261,0.158,0.492,0.187,0.242,0.079,0.432,0.137,0.418,0.013,267,1,1,0,0,0,0,83,193,102,191,262,12.45,0.001,456,7.6,56,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
82ff917e-67c9-4c8a-96d5-dfa8c48a3a4b,12,8,62.85,3771,SCISSORS,0,0,15,36,41,46,0.247,0.0,0.243,0.511,0.411,0.0,0.163,0.426,0.459,0.0,0.154,0.387,123,1,0,1,0,0,0,41,78,43,81,74,4.69,0.002,516,8.6,14,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
27582b88-79c5-45c3-9193-6fcab7f78ecd,12,5,148.07,8884,SCISSORS,0,0,36,338,350,362,0.661,0.108,0.075,0.156,0.74,0.104,0.059,0.097,0.639,0.115,0.055,0.19,1050,1,0,1,0,0,0,177,605,203,609,979,9.81,0.005,289,4.82,25,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c056b685-03b5-41b8-b55d-593559658eac,13,5,86.13,5168,ROCK,36,0,0,198,174,186,0.591,0.076,0.109,0.223,0.658,0.06,0.185,0.098,0.611,0.064,0.116,0.209,558,1,0,0,1,0,0,138,297,151,295,513,10.11,0.003,563,9.38,33,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
20d30654-9e74-4fb2-9238-c521363a5776,7,10,462.93,27776,ROCK,39,0,0,1299,1273,1286,0.672,0.111,0.02,0.197,0.563,0.18,0.025,0.232,0.74,0.122,0.021,0.117,3858,1,0,0,1,0,0,2210,3487,2344,3495,3535,9.68,0.003,296,4.93,12,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f6b5f225-5af7-455a-9dff-492de5c82e7b,15,7,46.93,2816,PAPER,0,21,0,32,39,25,0.409,0.0,0.215,0.377,0.488,0.0,0.202,0.309,0.544,0.0,0.327,0.13,96,1,1,0,0,0,0,21,59,24,55,65,5.31,0.012,531,8.85,19,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
cc874f71-61bd-4c1a-9ca4-79121109b095,12,8,29.7,1782,PAPER,0,45,0,44,59,29,0.429,0.036,0.297,0.238,0.468,0.09,0.277,0.165,0.569,0.02,0.406,0.006,132,1,1,0,0,0,0,23,88,25,89,122,11.42,0.0,362,6.03,27,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
cae780b4-9c19-4064-a83f-7b1ba6a38c4e,13,4,41.77,2506,SCISSORS,0,0,36,38,50,62,0.591,0.034,0.349,0.026,0.593,0.058,0.18,0.17,0.499,0.18,0.166,0.156,150,1,0,1,0,0,0,34,80,42,83,139,8.98,0.001,641,10.68,34,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5cf674cf-31a5-4256-8696-d126cfa15aa7,6,7,103.07,6184,ROCK,39,0,0,206,180,193,0.651,0.104,0.068,0.177,0.456,0.145,0.128,0.272,0.627,0.084,0.074,0.215,579,1,0,0,1,0,0,121,409,156,406,536,9.94,0.009,419,6.98,36,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
86977e47-42b8-40b4-a8b7-861bf0ba9319,11,6,33.5,2010,PAPER,0,18,0,25,31,19,0.294,0.0,0.246,0.46,0.336,0.0,0.229,0.435,0.587,0.0,0.333,0.08,75,1,1,0,0,0,0,17,50,17,47,55,5.19,0.003,345,5.75,10,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
42cc1810-e36a-453f-b8ee-56fe9174fd6d,15,7,54.5,3270,ROCK,33,0,0,80,58,69,0.696,0.066,0.148,0.09,0.498,0.055,0.254,0.193,0.5,0.106,0.159,0.235,207,1,0,0,1,0,0,58,150,63,149,180,7.61,0.006,515,8.58,26,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1d6c21b2-1458-47a2-bb89-3d877c188999,12,6,40.93,2456,PAPER,0,45,0,73,88,58,0.595,0.043,0.171,0.191,0.591,0.116,0.157,0.136,0.678,0.065,0.234,0.022,219,1,1,0,0,0,0,48,158,61,160,204,9.7,0.01,341,5.68,20,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
edc27cc5-87dc-4ba5-b4eb-60089e2e236d,13,5,69.45,4167,ROCK,36,0,0,130,106,118,0.689,0.073,0.108,0.129,0.56,0.056,0.2,0.183,0.699,0.049,0.116,0.135,354,1,0,0,1,0,0,62,297,71,296,330,8.77,0.01,447,7.45,28,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
65ecc847-354f-4110-b7a2-26db1f6d11a3,5,4,160.48,9629,PAPER,0,39,0,296,309,283,0.654,0.047,0.054,0.245,0.506,0.137,0.05,0.307,0.7,0.105,0.061,0.133,888,1,1,0,0,0,0,110,636,163,632,795,9.09,0.011,259,4.32,19,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a47a5cd5-776e-4705-b866-84eaba0583f5,10,6,25.43,1526,PAPER,0,15,0,13,18,8,0.364,0.0,0.387,0.249,0.308,0.0,0.364,0.328,0.393,0.0,0.423,0.184,39,1,1,0,0,0,0,14,29,15,29,24,5.1,0.004,256,4.27,4,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2fcc65b0-4807-4ec5-8ab5-1f0959105ede,20,8,31.52,1891,ROCK,30,0,0,50,30,40,0.54,0.0,0.238,0.222,0.471,0.024,0.434,0.071,0.458,0.0,0.257,0.286,120,1,0,0,1,0,0,19,65,24,61,104,8.07,0.008,511,8.52,25,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f22e66bc-247c-4575-8b78-ea8b2b949eea,15,6,42.25,2535,SCISSORS,0,0,60,98,118,138,0.556,0.158,0.282,0.004,0.414,0.077,0.183,0.325,0.525,0.114,0.17,0.191,354,1,0,1,0,0,0,49,231,60,229,337,12.6,0.011,330,5.5,51,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c48ee111-b36e-4c4f-81ab-c040d17811d9,13,10,43.38,2603,ROCK,45,0,0,93,63,78,0.722,0.006,0.203,0.069,0.491,0.132,0.311,0.065,0.66,0.029,0.217,0.094,234,1,0,0,1,0,0,87,200,91,199,220,11.16,0.008,398,6.63,33,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1f29696b-f021-42ed-be73-ead7d5a4d362,6,5,36.67,2200,ROCK,39,0,0,56,30,43,0.536,0.014,0.236,0.214,0.493,0.02,0.391,0.095,0.452,0.066,0.252,0.23,129,0,0,0,0,0,0,20,65,27,63,122,10.27,0.016,500,8.33,25,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
cdd6574d-8d83-42be-95c2-c91c9bc8a0e0,11,8,38.83,2330,PAPER,0,18,0,23,29,17,0.567,0.0,0.225,0.208,0.642,0.0,0.21,0.148,0.345,0.0,0.277,0.378,69,1,1,0,0,0,0,23,52,24,52,52,5.42,0.019,300,5.0,9,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
815b9239-bba9-43b4-8de8-32406bb20550,11,6,75.12,4507,ROCK,33,0,0,145,123,134,0.835,0.014,0.109,0.042,0.674,0.025,0.174,0.126,0.496,0.15,0.116,0.238,402,1,0,0,1,0,0,83,308,103,309,360,8.25,0.008,482,8.03,26,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
02d8b3a6-86b0-44e9-af82-75ee8ef0629d,7,10,36.15,2169,PAPER,0,33,0,40,51,29,0.493,0.0,0.219,0.288,0.484,0.053,0.203,0.26,0.541,0.037,0.348,0.074,120,1,1,0,0,0,0,29,78,29,78,98,8.23,0.016,449,7.48,21,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
acc9d8a3-4331-412b-b391-5b79625b235e,12,10,141.7,8502,ROCK,21,0,0,132,118,125,0.593,0.0,0.059,0.347,0.516,0.015,0.088,0.38,0.536,0.009,0.063,0.391,375,1,0,0,1,0,0,124,276,143,276,247,4.97,0.015,372,6.2,16,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d36edca7-cc09-4ab7-a7cf-a8d7b903df25,17,6,67.15,4029,ROCK,36,0,0,109,85,97,0.743,0.042,0.13,0.084,0.516,0.073,0.187,0.223,0.618,0.103,0.139,0.14,291,1,0,0,1,0,0,52,211,57,209,257,8.59,0.015,409,6.82,23,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
85553a74-bc5b-4415-823a-387fb200a651,5,10,68.68,4121,ROCK,51,0,0,212,178,195,0.675,0.164,0.091,0.07,0.613,0.108,0.118,0.161,0.562,0.233,0.1,0.106,585,1,0,0,1,0,0,171,527,184,521,548,11.22,0.015,211,3.52,8,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
319803e9-04d8-40d2-b8d7-21a62eecd271,13,7,65.65,3939,SCISSORS,0,0,15,24,29,34,0.192,0.0,0.157,0.651,0.433,0.0,0.126,0.442,0.699,0.0,0.117,0.184,87,1,0,1,0,0,0,22,70,32,71,41,3.74,0.012,354,5.9,7,0,27,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
