gameid,time_s,runcount,teamSize,rock,paper,scissors,rock_fear,rock_prey,paper_fear,paper_prey,scissors_fear,scissors_prey,rock_mode,paper_mode,scissors_mode,any_last_prey_risk
eee05601-0774-4151-ba2d-aa0a2b20c9d9,17.17,1490,12,1,8,27,8,27,27,1,1,8,SCATTER,DEFEND,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,20.0,1640,12,9,7,20,7,20,20,9,9,7,SCATTER,DEFEND,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,23.57,1790,12,20,6,10,6,10,10,20,20,6,HUNT,HUNT,DEFEND,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,26.61,1940,12,10,10,16,10,16,16,10,10,10,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,29.47,2090,12,11,10,15,10,15,15,11,11,10,HUNT,DEFEND,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,32.41,2240,12,18,15,3,15,3,3,18,18,15,HUNT,HUNT,SCATTER,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,35.55,2390,12,9,26,1,26,1,1,9,9,26,DEFEND,HUNT,SCATTER,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,38.48,2540,12,2,25,9,25,9,9,2,2,25,SCATTER,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,41.15,2690,12,6,20,10,20,10,10,6,6,20,DEFEND,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,44.91,2840,12,8,7,21,7,21,21,8,8,7,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,48.38,2990,12,22,9,5,9,5,5,22,22,9,HUNT,HUNT,SCATTER,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,51.16,3140,12,8,23,5,23,5,5,8,8,23,DEFEND,HUNT,SCATTER,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,54.55,3290,12,8,12,16,12,16,16,8,8,12,DEFEND,HUNT,SCATTER,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,57.31,3440,12,3,11,22,11,22,22,3,3,11,SCATTER,DEFEND,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,60.46,3590,12,17,11,8,11,8,8,17,17,11,HUNT,HUNT,DEFEND,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,63.38,3740,12,7,17,12,17,12,12,7,7,17,HUNT,HUNT,HUNT,0
eee05601-0774-4151-ba2d-aa0a2b20c9d9,66.78,3890,12,0,1,35,1,35,35,0,0,1,REGROUP,SCATTER,HUNT,1
eee05601-0774-4151-ba2d-aa0a2b20c9d9,69.69,4040,12,0,0,36,0,36,36,0,0,0,REGROUP,REGROUP,REGROUP,0
fccf0602-b109-4ffd-9a82-2cec12881a30,1.28,640,5,4,6,5,6,5,5,4,4,6,SCATTER,HUNT,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,3.96,790,5,2,3,10,3,10,10,2,2,3,SCATTER,SCATTER,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,6.65,940,5,5,3,7,3,7,7,5,5,3,HUNT,SCATTER,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,9.46,1090,5,3,5,7,5,7,7,3,3,5,SCATTER,SCATTER,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,12.14,1240,5,6,4,5,4,5,5,6,6,4,HUNT,SCATTER,SCATTER,0
fccf0602-b109-4ffd-9a82-2cec12881a30,14.92,1390,5,2,8,5,8,5,5,2,2,8,SCATTER,HUNT,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,17.5,1540,5,3,7,5,7,5,5,3,3,7,SCATTER,HUNT,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,20.95,1690,5,6,7,2,7,2,2,6,6,7,HUNT,HUNT,SCATTER,0
fccf0602-b109-4ffd-9a82-2cec12881a30,23.55,1840,5,3,8,4,8,4,4,3,3,8,SCATTER,HUNT,SCATTER,0
fccf0602-b109-4ffd-9a82-2cec12881a30,26.35,1990,5,3,3,9,3,9,9,3,3,3,SCATTER,SCATTER,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,29.15,2140,5,4,2,9,2,9,9,4,4,2,SCATTER,SCATTER,HUNT,0
fccf0602-b109-4ffd-9a82-2cec12881a30,31.9,2290,5,13,2,0,2,0,0,13,13,2,SCATTER,HUNT,REGROUP,1
fccf0602-b109-4ffd-9a82-2cec12881a30,34.48,2440,5,2,13,0,13,0,0,2,2,13,SCATTER,HUNT,REGROUP,1
fccf0602-b109-4ffd-9a82-2cec12881a30,37.3,2590,5,0,15,0,15,0,0,0,0,15,REGROUP,REGROUP,REGROUP,0
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,2.49,790,15,12,13,20,13,20,20,12,12,13,HUNT,HUNT,HUNT,0
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,6.11,940,15,9,5,31,5,31,31,9,9,5,HUNT,HUNT,HUNT,0
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,9.41,1090,15,28,3,14,3,14,14,28,28,3,HUNT,SCATTER,HUNT,0
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,12.78,1240,15,32,12,1,12,1,1,32,32,12,HUNT,SCATTER,SCATTER,0
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,16.67,1390,15,13,32,0,32,0,0,13,13,32,SCATTER,HUNT,REGROUP,1
c43f0c8f-8d93-4acf-b86f-a2c9c1fe7463,19.91,1540,15,0,45,0,45,0,0,0,0,45,REGROUP,REGROUP,REGROUP,0
e569e18d-013f-4384-a672-9fdb9f493913,0.74,610,9,10,8,9,8,9,9,10,10,8,HUNT,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,3.4,760,9,12,9,6,9,6,6,12,12,9,HUNT,HUNT,DEFEND,0
e569e18d-013f-4384-a672-9fdb9f493913,6.08,910,9,9,10,8,10,8,8,9,9,10,HUNT,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,9.34,1060,9,9,7,11,7,11,11,9,9,7,HUNT,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,12.1,1210,9,6,17,4,17,4,4,6,6,17,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,17.32,1360,9,3,13,11,13,11,11,3,3,13,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,20.38,1510,9,5,6,16,6,16,16,5,5,6,SCATTER,DEFEND,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,23.55,1660,9,21,2,4,2,4,4,21,21,2,HUNT,SCATTER,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,26.27,1810,9,15,10,2,10,2,2,15,15,10,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,29.08,1960,9,9,15,3,15,3,3,9,9,15,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,32.29,2110,9,3,12,12,12,12,12,3,3,12,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,35.08,2260,9,6,12,9,12,9,9,6,6,12,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,38.16,2410,9,4,11,12,11,12,12,4,4,11,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,41.4,2560,9,9,11,7,11,7,7,9,9,11,HUNT,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,44.18,2710,9,9,13,5,13,5,5,9,9,13,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,47.38,2860,9,3,12,12,12,12,12,3,3,12,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,50.1,3010,9,1,5,21,5,21,21,1,1,5,SCATTER,SCATTER,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,53.28,3160,9,6,1,20,1,20,20,6,6,1,SCATTER,SCATTER,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,56.08,3310,9,17,1,9,1,9,9,17,17,1,HUNT,SCATTER,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,58.88,3460,9,22,4,1,4,1,1,22,22,4,HUNT,SCATTER,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,61.99,3610,9,19,7,1,7,1,1,19,19,7,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,64.61,3760,9,9,17,1,17,1,1,9,9,17,HUNT,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,67.3,3910,9,3,21,3,21,3,3,3,3,21,SCATTER,HUNT,SCATTER,0
e569e18d-013f-4384-a672-9fdb9f493913,70.69,4060,9,4,15,8,15,8,8,4,4,15,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,73.76,4210,9,6,14,7,14,7,7,6,6,14,SCATTER,HUNT,HUNT,0
e569e18d-013f-4384-a672-9fdb9f493913,76.68,4360,9,0,15,12,15,12,12,0,0,15,REGROUP,SCATTER,HUNT,1
e569e18d-013f-4384-a672-9fdb9f493913,79.56,4510,9,0,1,26,1,26,26,0,0,1,REGROUP,SCATTER,HUNT,1
e569e18d-013f-4384-a672-9fdb9f493913,82.93,4660,9,0,0,27,0,27,27,0,0,0,REGROUP,REGROUP,REGROUP,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,2.49,855,11,14,9,10,9,10,10,14,14,9,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,5.76,1005,11,14,13,6,13,6,6,14,14,13,HUNT,HUNT,DEFEND,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,8.95,1155,11,12,8,13,8,13,13,12,12,8,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,11.94,1305,11,19,7,7,7,7,7,19,19,7,HUNT,HUNT,DEFEND,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,15.36,1455,11,16,15,2,15,2,2,16,16,15,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,18.18,1605,11,11,19,3,19,3,3,11,11,19,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,21.04,1755,11,14,9,10,9,10,10,14,14,9,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,24.34,1905,11,12,12,9,12,9,9,12,12,12,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,27.22,2055,11,5,7,21,7,21,21,5,5,7,SCATTER,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,30.41,2205,11,19,2,12,2,12,12,19,19,2,HUNT,SCATTER,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,33.95,2355,11,19,12,2,12,2,2,19,19,12,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,36.81,2505,11,12,10,11,10,11,11,12,12,10,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,39.82,2655,11,10,13,10,13,10,10,10,10,13,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,42.88,2805,11,13,8,12,8,12,12,13,13,8,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,46.25,2955,11,11,13,9,13,9,9,11,11,13,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,49.2,3105,11,15,7,11,7,11,11,15,15,7,HUNT,HUNT,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,52.09,3255,11,10,7,16,7,16,16,10,10,7,HUNT,DEFEND,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,55.44,3405,11,17,8,8,8,8,8,17,17,8,HUNT,HUNT,DEFEND,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,58.76,3555,11,24,4,5,4,5,5,24,24,4,HUNT,SCATTER,HUNT,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,61.66,3705,11,15,16,2,16,2,2,15,15,16,HUNT,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,64.88,3855,11,6,26,1,26,1,1,6,6,26,DEFEND,HUNT,SCATTER,0
56e195ff-d00a-4c82-a9bd-eb047f02f941,68.1,4005,11,0,29,4,29,4,4,0,0,29,REGROUP,SCATTER,HUNT,1
56e195ff-d00a-4c82-a9bd-eb047f02f941,71.08,4155,11,0,13,20,13,20,20,0,0,13,REGROUP,SCATTER,HUNT,1
56e195ff-d00a-4c82-a9bd-eb047f02f941,74.14,4305,11,0,1,32,1,32,32,0,0,1,REGROUP,SCATTER,HUNT,1
56e195ff-d00a-4c82-a9bd-eb047f02f941,77.56,4455,11,0,0,33,0,33,33,0,0,0,REGROUP,REGROUP,REGROUP,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,2.48,805,15,19,10,16,10,16,16,19,19,10,HUNT,HUNT,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,5.92,955,15,25,13,7,13,7,7,25,25,13,HUNT,HUNT,DEFEND,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,10.1,1105,15,2,39,4,39,4,4,2,2,39,SCATTER,HUNT,SCATTER,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,13.61,1255,15,2,15,28,15,28,28,2,2,15,SCATTER,HUNT,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,17.1,1405,15,12,1,32,1,32,32,12,12,1,HUNT,SCATTER,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,21.03,1555,15,18,5,22,5,22,22,18,18,5,HUNT,SCATTER,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,24.48,1705,15,25,12,8,12,8,8,25,25,12,HUNT,HUNT,DEFEND,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,27.93,1855,15,15,27,3,27,3,3,15,15,27,HUNT,HUNT,SCATTER,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,32.18,2005,15,2,36,7,36,7,7,2,2,36,SCATTER,HUNT,SCATTER,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,35.51,2155,15,5,31,9,31,9,9,5,5,31,SCATTER,HUNT,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,39.22,2305,15,10,11,24,11,24,24,10,10,11,SCATTER,HUNT,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,43.29,2455,15,18,18,9,18,9,9,18,18,18,HUNT,HUNT,DEFEND,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,46.8,2605,15,5,25,15,25,15,15,5,5,25,SCATTER,HUNT,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,50.47,2755,15,2,6,37,6,37,37,2,2,6,SCATTER,DEFEND,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,54.27,2905,15,4,1,40,1,40,40,4,4,1,SCATTER,SCATTER,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,57.86,3055,15,29,2,14,2,14,14,29,29,2,HUNT,SCATTER,HUNT,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,61.46,3205,15,32,11,2,11,2,2,32,32,11,HUNT,SCATTER,SCATTER,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,65.7,3355,15,3,32,10,32,10,10,3,3,32,SCATTER,HUNT,SCATTER,0
51bd9063-491c-45a9-9e2e-6618fdc5c1af,69.45,3505,15,0,10,35,10,35,35,0,0,10,REGROUP,SCATTER,HUNT,1
51bd9063-491c-45a9-9e2e-6618fdc5c1af,73.16,3655,15,0,2,43,2,43,43,0,0,2,REGROUP,SCATTER,HUNT,1
51bd9063-491c-45a9-9e2e-6618fdc5c1af,76.39,3805,15,0,0,45,0,45,45,0,0,0,REGROUP,REGROUP,REGROUP,0
5e5e6ce0-9555-4746-b261-b329334b4037,3.36,820,17,13,22,16,22,16,16,13,13,22,HUNT,HUNT,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,7.21,970,17,23,13,15,13,15,15,23,23,13,HUNT,HUNT,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,11.36,1120,17,15,25,11,25,11,11,15,15,25,HUNT,HUNT,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,15.33,1270,17,15,3,33,3,33,33,15,15,3,HUNT,SCATTER,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,19.9,1420,17,18,23,10,23,10,10,18,18,23,HUNT,HUNT,DEFEND,0
5e5e6ce0-9555-4746-b261-b329334b4037,23.68,1570,17,12,22,17,22,17,17,12,12,22,DEFEND,HUNT,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,27.47,1720,17,21,10,20,10,20,20,21,21,10,HUNT,DEFEND,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,31.85,1870,17,34,12,5,12,5,5,34,34,12,HUNT,HUNT,SCATTER,0
5e5e6ce0-9555-4746-b261-b329334b4037,35.8,2020,17,8,38,5,38,5,5,8,8,38,DEFEND,HUNT,SCATTER,0
5e5e6ce0-9555-4746-b261-b329334b4037,39.62,2170,17,1,17,33,17,33,33,1,1,17,SCATTER,HUNT,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,43.68,2320,17,0,0,51,0,51,51,0,0,0,REGROUP,REGROUP,HUNT,0
5e5e6ce0-9555-4746-b261-b329334b4037,47.35,2470,17,0,0,51,0,51,51,0,0,0,REGROUP,REGROUP,REGROUP,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,0.48,740,8,8,9,7,9,7,7,8,8,9,HUNT,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,3.47,890,8,9,7,8,7,8,8,9,9,7,HUNT,DEFEND,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,6.23,1040,8,9,7,8,7,8,8,9,9,7,HUNT,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,9.31,1190,8,12,3,9,3,9,9,12,12,3,HUNT,SCATTER,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,12.18,1340,8,14,6,4,6,4,4,14,14,6,HUNT,HUNT,SCATTER,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,14.93,1490,8,2,19,3,19,3,3,2,2,19,SCATTER,HUNT,SCATTER,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,17.54,1640,8,3,9,12,9,12,12,3,3,9,SCATTER,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,20.66,1790,8,9,6,9,6,9,9,9,9,6,HUNT,SCATTER,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,23.44,1940,8,7,13,4,13,4,4,7,7,13,HUNT,SCATTER,SCATTER,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,26.17,2090,8,1,17,6,17,6,6,1,1,17,SCATTER,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,29.16,2240,8,3,9,12,9,12,12,3,3,9,SCATTER,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,31.78,2390,8,13,2,9,2,9,9,13,13,2,HUNT,SCATTER,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,34.58,2540,8,13,9,2,9,2,2,13,13,9,HUNT,HUNT,SCATTER,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,37.35,2690,8,2,18,4,18,4,4,2,2,18,SCATTER,HUNT,SCATTER,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,40.52,2840,8,1,12,11,12,11,11,1,1,12,SCATTER,HUNT,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,43.28,2990,8,1,3,20,3,20,20,1,1,3,SCATTER,SCATTER,HUNT,0
bddb0dbf-2316-4635-946e-5ef30acacf3d,45.83,3140,8,3,0,21,0,21,21,3,3,0,HUNT,REGROUP,SCATTER,1
bddb0dbf-2316-4635-946e-5ef30acacf3d,48.46,3290,8,12,0,12,0,12,12,12,12,0,HUNT,REGROUP,SCATTER,1
bddb0dbf-2316-4635-946e-5ef30acacf3d,51.81,3440,8,21,0,3,0,3,3,21,21,0,HUNT,REGROUP,SCATTER,1
bddb0dbf-2316-4635-946e-5ef30acacf3d,54.51,3590,8,24,0,0,0,0,0,24,24,0,REGROUP,REGROUP,REGROUP,0
92d81aa6-a352-43d3-aac3-51c1fd805573,1.75,765,11,12,13,8,13,8,8,12,12,13,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,4.58,915,11,6,18,9,18,9,9,6,6,18,DEFEND,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,7.31,1065,11,7,3,23,3,23,23,7,7,3,HUNT,SCATTER,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,10.51,1215,11,2,9,22,9,22,22,2,2,9,SCATTER,DEFEND,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,13.57,1365,11,16,7,10,7,10,10,16,16,7,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,16.57,1515,11,14,8,11,8,11,11,14,14,8,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,19.93,1665,11,18,8,7,8,7,7,18,18,8,HUNT,HUNT,DEFEND,0
92d81aa6-a352-43d3-aac3-51c1fd805573,22.63,1815,11,12,12,9,12,9,9,12,12,12,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,25.36,1965,11,12,5,16,5,16,16,12,12,5,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,28.17,2115,11,20,7,6,7,6,6,20,20,7,HUNT,HUNT,DEFEND,0
92d81aa6-a352-43d3-aac3-51c1fd805573,31.3,2265,11,8,22,3,22,3,3,8,8,22,DEFEND,HUNT,SCATTER,0
92d81aa6-a352-43d3-aac3-51c1fd805573,34.13,2415,11,9,12,12,12,12,12,9,9,12,DEFEND,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,37.12,2565,11,8,10,15,10,15,15,8,8,10,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,40.9,2715,11,8,14,11,14,11,11,8,8,14,DEFEND,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,43.78,2865,11,10,9,14,9,14,14,10,10,9,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,46.59,3015,11,17,8,8,8,8,8,17,17,8,HUNT,HUNT,DEFEND,0
92d81aa6-a352-43d3-aac3-51c1fd805573,49.96,3165,11,15,8,10,8,10,10,15,15,8,HUNT,SCATTER,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,52.8,3315,11,14,9,10,9,10,10,14,14,9,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,55.66,3465,11,14,11,8,11,8,8,14,14,11,HUNT,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,58.55,3615,11,3,25,5,25,5,5,3,3,25,SCATTER,HUNT,SCATTER,0
92d81aa6-a352-43d3-aac3-51c1fd805573,61.78,3765,11,1,8,24,8,24,24,1,1,8,SCATTER,HUNT,HUNT,0
92d81aa6-a352-43d3-aac3-51c1fd805573,64.94,3915,11,10,0,23,0,23,23,10,10,0,HUNT,REGROUP,SCATTER,1
92d81aa6-a352-43d3-aac3-51c1fd805573,67.7,4065,11,29,0,4,0,4,4,29,29,0,HUNT,REGROUP,SCATTER,1
92d81aa6-a352-43d3-aac3-51c1fd805573,70.95,4215,11,33,0,0,0,0,0,33,33,0,REGROUP,REGROUP,REGROUP,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,1.73,775,18,20,12,22,12,22,22,20,20,12,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,5.73,925,18,20,16,18,16,18,18,20,20,16,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,9.87,1075,18,22,15,17,15,17,17,22,22,15,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,14.16,1225,18,18,21,15,21,15,15,18,18,21,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,17.82,1375,18,20,23,11,23,11,11,20,20,23,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,21.63,1525,18,15,22,17,22,17,17,15,15,22,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,25.8,1675,18,14,31,9,31,9,9,14,14,31,DEFEND,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,30.03,1825,18,15,20,19,20,19,19,15,15,20,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,34.43,1975,18,16,18,20,18,20,20,16,16,18,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,38.5,2125,18,9,31,14,31,14,14,9,9,31,DEFEND,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,42.48,2275,18,16,15,23,15,23,23,16,16,15,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,47.03,2425,18,21,24,9,24,9,9,21,21,24,HUNT,HUNT,DEFEND,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,51.24,2575,18,18,13,23,13,23,23,18,18,13,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,55.3,2725,18,12,22,20,22,20,20,12,12,22,DEFEND,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,59.49,2875,18,16,20,18,20,18,18,16,16,20,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,63.93,3025,18,22,12,20,12,20,20,22,22,12,HUNT,DEFEND,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,68.22,3175,18,13,25,16,25,16,16,13,13,25,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,72.27,3325,18,13,18,23,18,23,23,13,13,18,DEFEND,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,76.77,3475,18,14,29,11,29,11,11,14,14,29,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,81.36,3625,18,23,9,22,9,22,22,23,23,9,HUNT,DEFEND,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,85.77,3775,18,20,16,18,16,18,18,20,20,16,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,89.68,3925,18,15,18,21,18,21,21,15,15,18,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,93.67,4075,18,26,11,17,11,17,17,26,26,11,HUNT,HUNT,HUNT,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,100.5,4225,18,25,19,10,19,10,10,25,25,19,HUNT,HUNT,DEFEND,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,104.45,4375,18,23,19,12,19,12,12,23,23,19,HUNT,HUNT,DEFEND,0
6dac512c-bbe4-4154-9308-fb67358b3ed1,109.19,4525,18,13,26,15,26,15,15,13,13,26,HUNT,HUNT,HUNT,0
